Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
51,1179,Buy,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
50,1076,Buy,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
62,1045,Buy,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
7,1010,Buy,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
49,833,Buy,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
53,810,Buy,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
58,-562,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
33,-671,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
5,-800,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
83,-1080,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
47,-1236,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
65,-1249,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
3,-1300,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
68,-1346,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
17,-1922,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
6,-7266,Sell,MDB,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:43.981168
45,3500,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
34,3228,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
47,1131,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
74,1049,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
13,940,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
22,790,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
48,750,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
38,711,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
50,557,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
14,490,Buy,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
54,-491,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
57,-690,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
36,-885,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
52,-965,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
44,-1160,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
61,-1563,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
1,-1580,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
42,-2810,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
49,-2869,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
77,-3000,Sell,MEHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:45.821573
50,9556,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
74,9050,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
45,7477,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
58,6346,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
57,6275,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
36,4903,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
53,4431,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
39,3708,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
26,3291,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
5,3091,Buy,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
6,-402,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
14,-495,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
19,-1063,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
98,-1610,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
35,-1832,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
13,-2920,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
52,-4958,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
8,-19445,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
17,-19680,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
28,-36102,Sell,MEL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:48.516311
92,179049,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
4,21978,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
45,10681,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
39,4745,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
17,4057,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
50,3491,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
3,3213,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
42,2486,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
65,2436,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
81,2290,Buy,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
48,-4504,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
19,-4692,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
49,-11479,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
8,-13003,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
44,-15276,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
74,-16070,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
94,-28555,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
75,-30380,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
38,-38853,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
64,-59196,Sell,MEN,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:50.727723
42,8633,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
17,4367,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
53,2770,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
89,2542,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
6,1864,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
78,1729,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
41,1630,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
16,1593,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
67,750,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
8,710,Buy,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
38,-771,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
57,-804,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
14,-897,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
39,-979,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
74,-1059,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
45,-1280,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
49,-1784,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
58,-2650,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
48,-8310,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
4,-8464,Sell,MERO,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:52.496374
92,62922,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
26,20516,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
63,9507,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
88,6672,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
61,4150,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
58,3565,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
45,3213,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
36,2387,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
83,2370,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
6,1727,Buy,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
74,-2635,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
35,-3657,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
78,-4738,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
17,-5715,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
7,-5977,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
80,-6576,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
16,-6890,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
43,-7978,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
60,-10762,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
96,-50220,Sell,MFIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:54.279024
58,1903,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
65,1753,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
4,1440,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
17,935,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
36,860,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
64,790,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
8,721,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
26,700,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
34,656,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
47,480,Buy,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
7,-445,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
52,-473,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
13,-490,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
60,-500,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
67,-573,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
57,-810,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
1,-894,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
29,-1872,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
35,-2348,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
45,-3704,Sell,MHCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:56.146824
58,8542,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
10,3653,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
71,2709,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
32,2698,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
67,2050,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
14,1631,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
35,1530,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
7,1310,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
74,1210,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
56,1197,Buy,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
87,-640,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
17,-713,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
47,-751,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
5,-900,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
81,-1000,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
59,-1265,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
45,-1332,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
33,-2810,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
91,-7580,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
22,-8811,Sell,MHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:57.918076
57,12576,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
33,6390,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
48,4850,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
51,4438,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
58,3737,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
35,3663,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
46,3548,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
21,2628,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
79,2139,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
71,1937,Buy,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
54,-1400,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
56,-1490,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
66,-1960,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
91,-2300,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
39,-3540,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
16,-3700,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
1,-4236,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
37,-4905,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
99,-13469,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
64,-27866,Sell,MHNL,July 15th 2026 - July 22nd 2026,2026-07-22 20:01:59.697900
42,908,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
67,535,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
41,408,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
5,300,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
49,266,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
44,235,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
57,220,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
7,188,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
53,174,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
35,169,Buy,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
37,-130,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
88,-137,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
48,-141,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
34,-195,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
77,-260,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
39,-265,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
25,-300,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
17,-521,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
36,-526,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
58,-965,Sell,MKCL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:01.487588
41,2140,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
81,1881,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
40,1730,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
6,1409,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
82,1250,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
63,1000,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
25,906,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
60,900,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
100,700,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
32,697,Buy,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
17,-920,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
4,-1010,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
92,-1020,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
91,-1071,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
58,-1192,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
43,-1200,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
57,-1255,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
36,-1973,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
14,-2252,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
96,-2610,Sell,MKHC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:03.277134
82,20865,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
17,4333,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
13,2280,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
41,2190,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
54,1166,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
59,800,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
57,749,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
21,643,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
77,570,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
16,387,Buy,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
56,-1500,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
92,-1622,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
74,-1910,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
14,-2032,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
84,-2089,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
33,-2212,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
44,-2409,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
34,-3173,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
48,-4431,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
7,-4569,Sell,MKHL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:05.037475
38,1890,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
4,1737,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
48,1692,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
82,1160,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
56,1150,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
39,938,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
51,875,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
17,800,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
42,701,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
6,605,Buy,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
57,-488,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
77,-490,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
7,-575,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
62,-980,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
28,-1000,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
91,-1000,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
80,-1181,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
63,-1329,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
58,-2730,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
14,-5235,Sell,MKJC,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:06.806808
18,1090,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
22,850,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
34,574,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
60,424,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
45,415,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
41,400,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
5,388,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
29,350,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
21,296,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
32,278,Buy,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
53,-100,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
14,-101,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
7,-112,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
11,-200,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
43,-284,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
33,-522,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
36,-830,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
49,-862,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
17,-1542,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
3,-1609,Sell,MLBBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:08.591928
58,7563,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
35,4643,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
34,4438,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
14,4189,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
32,4153,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
40,3976,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
33,3350,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
74,2540,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
39,2335,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
52,2145,Buy,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
54,-1203,Sell,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
67,-1520,Sell,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
45,-1637,Sell,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
13,-2091,Sell,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
59,-2162,Sell,MLBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:02:10.347191
