"company_id","company_name","stock_symbol","sector_id","sector_name","rnk_name","rnk_symbol"
193," United Mewa Khola Hydropower Limited","UMKHL",0,"Hydro Power",1,1
902,"10% Citizens Bank Debenture 2090","CIZBD90",0,"Corporate Debenture",1,1
592,"10% Himalayan Bank Debenture 2083","HBLD83",0,"Corporate Debenture",1,1
904,"10% KBL Debenture 2090","KBLD90",0,"Corporate Debenture",1,1
667,"10% Laxmi Bank Debenture 2086","LBLD86",0,"Corporate Debenture",1,1
594,"10% Nabil Debenture 2082","NBLD82",0,"Corporate Debenture",1,1
595,"10% Nepal SBI Bank Debenture 2086","SBIBD86",0,"Corporate Debenture",1,1
367,"10% NIC Asia Debenture 2085/86","NICAD85/86",0,"Corporate Debenture",1,1
918,"10% NIMB Debenture 2090","NIMBD90",0,"Corporate Debenture",1,1
356,"10% NMB DEBENTURE 2085","NMBD2085",0,"Corporate Debenture",1,1
596,"10% Prabhu Bank Debenture 2084","PBLD84",0,"Corporate Debenture",1,1
748,"10% Prime Debenture 2088","PBD88",0,"Corporate Debenture",1,1
368,"10% Sanima Bank Limited Debenture","SAND2085",0,"Corporate Debenture",1,1
768,"10.15% Prime Debenture 2084","PBD84",0,"Corporate Debenture",1,1
597,"10.25% Citizens Bank Debenture 2086","CIZBD86",0,"Corporate Debenture",1,1
598,"10.25% KBL Debenture 2086","KBLD86",0,"Corporate Debenture",1,1
683,"10.25% Machhapuchhre Bank Debenture 2085","MBLD2085",0,"Corporate Debenture",1,1
599,"10.25% NBBL Debenture 2085","NBBD2085",0,"Corporate Debenture",1,1
777,"10.25% Nepal SBI Bank Debenture 2083","SBID83",0,"Corporate Debenture",1,1
359,"10.25% NIC Asia Debenture 2083/84","NICD83/84",0,"Corporate Debenture",1,1
366,"10.25% Prabhu Bank Debenture 2086","PBLD86",0,"Corporate Debenture",1,1
773,"10.25% Sanima Debenture 2089","SBD89",0,"Corporate Debenture",1,1
360,"10.25% SBL Debenture 2083","SBLD83",0,"Corporate Debenture",1,1
361,"10.25% Sunrise Bank Debenture 2083","SRBLD83",0,"Corporate Debenture",1,1
819,"10.30% Standard Chartered Bank Nepal Ltd Rinpatra","SCBD",0,"Corporate Debenture",1,1
665,"10.35% Agricultural Bank Debenture 2083","ADBLD83 ",0,"Corporate Debenture",1,1
784,"10.50% BOK Debenture, 2086","BOKD86KA",0,"Corporate Debenture",1,1
753,"10.50% Century Debenture 2088","CCBD88",0,"Corporate Debenture",1,1
781,"10.50% Everest Bank Rinpatra, 2085","EBLD85",0,"Corporate Debenture",1,1
790,"10.50% Himalayan Bank Limited 2086.","HBLD86",0,"Corporate Debenture",1,1
774,"10.75% SBL Debenture 2089","SBLD89",0,"Corporate Debenture",1,1
791,"11% KBL Debenture 2089","KBLD89",0,"Corporate Debenture",1,1
878,"11% LBBL Debenture 2089","LBBLD89",0,"Corporate Debenture",1,1
843,"11% Mahalaxmi Debenture-2089","MLBLD89",0,"Corporate Debenture",1,1
820,"11.25% Global IME Bank Debenture 2084/85.","GBILD84/85",0,"Corporate Debenture",1,1
676,"12% Goodwill Finance Limited Debenture 2083","GWFD83",0,"Corporate Debenture",1,1
674,"12% ICFC Finance Limited Debenture 2083","ICFCD83",0,"Corporate Debenture",1,1
911,"4% AGRICULTURAL BOND","ADBLB",0,"Corporate Debenture",1,1
715,"4% Agricultural Bond (8 years)","ADBLB86",0,"Corporate Debenture",1,1
938,"4% Agricultural Bond (9 years)","ADBLB87",0,"Corporate Debenture",1,1
662,"4% NMB Energy Bond 2092/93","NMBEB92/93",0,"Corporate Debenture",1,1
800,"5.5% Everest Bank Ltd Urja Rinpatra 2089","EBLEB89",0,"Corporate Debenture",1,1
1046,"7% Nabil Debenture 2089","NABILD2089",0,"Corporate Debenture",1,1
1035,"7% NIC Asia Debenture 2091","NICAD2091",0,"Corporate Debenture",1,1
805,"7% NIFRA Urja Rinpatra 2085/86","NIFRAUR85/86",0,"Corporate Debenture",1,1
1037,"7% RBBL Debenture 2088","RBBD2088",0,"Corporate Debenture",1,1
1043,"7.25% SBL Debenture 2091","SBLD2091",0,"Corporate Debenture",1,1
1031,"7.50 Everest Bank Limited Debenture 2091","EBLD91",0,"Corporate Debenture",1,1
1058,"8% ICFC Finance Limited Debenture 2089","ICFCD89 ",0,"Corporate Debenture",1,1
718,"8% Nabil Bank Debenture 2085","NBLD85",0,"Corporate Debenture",1,1
608,"8.5% B.O.K DEBENTURE 2086","BOKD86",0,"Corporate Debenture",1,1
740,"8.5% Everest Bank Debenture","EBLD86",0,"Corporate Debenture",1,1
686,"8.5% Global IME Bank Ltd. Debenture 2086/87","GBILD86/87",0,"Corporate Debenture",1,1
713,"8.5% Laxmi Bank Debenture 2088","LBLD88",0,"Corporate Debenture",1,1
714,"8.5% Machhapuchchhre Debenture 2087","MBLD87",0,"Corporate Debenture",1,1
663,"8.5% Nepal Bank Debeture 2087","NBLD87",0,"Corporate Debenture",1,1
617,"8.5% Nepal Investment Bank Bond 2084","NIBD84",0,"Corporate Debenture",1,1
710,"8.5% NIC Asia Debenture 2088","NICD88",0,"Corporate Debenture",1,1
702,"8.5% Prabhu Bank Debenture 2087","PBLD87",0,"Corporate Debenture",1,1
703,"8.5% RBBL Debenture 2083","RBBD83",0,"Corporate Debenture",1,1
614,"8.5% Sanima Debenture 2087","SBD87",0,"Corporate Debenture",1,1
668,"8.5% SBL Debenture 2084","SBLD84",0,"Corporate Debenture",1,1
737,"8.75% Garima Debenture 2085","GBBD85",0,"Corporate Debenture",1,1
678,"8.75% Prime Debenture 2085","PBD85",0,"Corporate Debenture",1,1
1025,"9% ICFC Finance Limited Debenture-2088","ICFCD88",0,"Corporate Debenture",1,1
690,"9% Jyoti Bikas Bank Bond 2087","JBBD87",0,"Corporate Debenture",1,1
672,"9% KSBBL Debenture 2087","KSBBLD87",0,"Corporate Debenture",1,1
914,"9% Nabil Debenture 2087","NABILD87",0,"Corporate Debenture",1,1
894,"9% Nepal SBI Bank Rinpatra 2089","SBID89",0,"Corporate Debenture",1,1
660,"9.5% Manjushree Finance Ltd. Debenture 2085","MFLD85",0,"Corporate Debenture",1,1
689,"9.5% NCC Debenture 2086","NCCD86",0,"Corporate Debenture",1,1
588,"Aarambha Chautari Laghubitta Bittiya Sanstha Limited","ACLBSL",0,"Microfinance",1,1
908,"Aarambha Chautari Laghubitta Bittiya Sanstha Limited Promoter Share","ACLBSLP",0,"Microfinance",1,1
57,"Aarati power Company Limited ","ARATI",0,"Hydro Power",1,1
818,"Aatmanirbhar Laghubitta Bittiya Sanstha Limited","ANLB",0,"Microfinance",1,1
865,"Aatmanirbhar Laghubitta Bittiya Sanstha Promoter","ANLBP",0,"Microfinance",1,1
36,"Accord Pharmaceuticals limited ","ACCORD",0,"Others",1,1
243,"Agni Cement Industries Limited","AGNI",0,"Manufacturing and Processing",1,1
1,"Agricultural Development Bank Limited","ADBL",0,"Commercial Banks",1,1
930,"Agricultural Development Bank Limited Promoter Share","ADBLP",0,"Commercial Banks",1,1
13,"Akama Hotel Limited","AKAMA",0,"Hotels and Tourism",1,1
206,"All Nepal Infrastructure Development Company Limited","ANIDCL",0,"Investment",1,1
72,"Alpha Capital Limited","ALPHA",0,"Investment",1,1
210,"Ambe Cement Private Limited","AMBECPL",0,"Manufacturing and Processing",1,1
81,"Ambe Steels Limited","AMBE",0,"Manufacturing and Processing",1,1
149,"Ankhu Khola Jalvidhyut Company Ltd","AKJCL",0,"Hydro Power",1,1
28,"Annapurna Cable Car Limited","ACC",0,"Hotels and Tourism",1,1
275,"Annapurna Machha Dana Udhyog Limited","ANNAPURNA",0,"Manufacturing and Processing",1,1
21,"Apex Hospitality Limited","AXHL",0,"Others",1,1
150,"Api Power Company Ltd.","API",0,"Hydro Power",1,1
278,"Apolo Hydropower Limited","APOLO",0,"Hydro Power",1,1
973,"Appolo Hydropower Limited","APHL",0,"Hydro Power",1,1
162,"Arrow Pharmaceuticals Limited","ARROW",0,"Manufacturing and Processing",1,1
151,"Arun Kabeli Power Ltd.","AKPL",0,"Hydro Power",1,1
152,"Arun Valley Hydropower Development Co. Ltd.","AHPC",0,"Hydro Power",1,1
260,"Asha Laghubitta Bittiya Sanstha Limited Promoter Share","ALBSLP",0,"Microfinance",1,1
259,"Asha Laghubitta Bittiya Sanstha Ltd","ALBSL",0,"Microfinance",1,1
164,"Asian Concreto Limited","ASCL",0,"Others",1,1
264,"Asian Hotel Limited","ASHL",0,"Hotels and Tourism",1,1
804,"Asian Hydropower Limited","AHL",0,"Hydro Power",1,1
241,"Asian Life Insurance Co. Limited","ALICL",0,"Life Insurance",1,1
242,"Asian Life Insurance Company Limited Promoter Share","ALICLP",0,"Life Insurance",1,1
136,"Asian Paints (Nepal) Private Limited","ASIANP",0,"Manufacturing and Processing",1,1
780,"Aviyan Lagubitta Bittiya Sanstha Limited","AVYAN",0,"Microfinance",1,1
151,"B & B Hospital Private Limited","BBHPL",0,"Others",1,1
688,"Balephi Hydropower Limited","BHL",0,"Hydro Power",1,1
134,"Bandipur Cable Car and Tourism Limited","BCTL",0,"Hotels and Tourism",1,1
796,"Barahi Hydropower Public Limited","BHPL",0,"Hydro Power",1,1
153,"Barun Hydropower Co. Ltd.","BARUN",0,"Hydro Power",1,1
29,"Barun Investment Limited","BIL",0,"Investment",1,1
51,"Beni Hydropower Project Limited","BENI",0,"Hydro Power",1,1
107,"Best Finance Company Limited Promoter Share","BFCPO",0,"Finance",1,1
106,"Best Finance Company Ltd.","BFC",0,"Finance",1,1
268,"Bhagawati Composite Industries Limited","BCIL",0,"Manufacturing and Processing",1,1
859,"Bhagwati Hydropower Development Company Limited","BGWT",0,"Hydro Power",1,1
228,"Bhat Bhateni Supermarket","BHATB",0,"Tradings",1,1
78,"Bhugarbha Cement Limited","BCL",0,"Manufacturing and Processing",1,1
821,"Bhugol Energy Development Company Limited","BEDC",0,"Hydro Power",1,1
955,"Bhujung Hydropower Limited","BJHL",0,"Hydro Power",1,1
963,"Bikash Hydropower Company Limited","BHCL",0,"Hydro Power",1,1
751,"Bindhyabasini Hydropower Development Company Limited","BHDC",0,"Hydro Power",1,1
232,"Bishal Bazar Company Limited","BBC",0,"Tradings",1,1
235,"Bottlers Nepal (Balaju) Limited","BNL",0,"Manufacturing and Processing",1,1
234,"Bottlers Nepal (Terai) Limited","BNT",0,"Manufacturing and Processing",1,1
108,"Brij Cement Industries Private Limited","BRIJ",0,"Manufacturing and Processing",1,1
669,"Buddha Bhumi Nepal Hydropower Company Limited","BNHC",0,"Hydro Power",1,1
130,"Budhanilkantha Heritage Hotel Limited","BHHL",0,"Hotels and Tourism",1,1
969,"Bungal Hydro Limited","BUNGAL",0,"Hydro Power",1,1
252,"Bungal Hydropower","BHP",0,"Hydro Power",1,1
154,"Butwal Power Company Limited","BPCL",0,"Hydro Power",1,1
117,"Capital Max Securities Limited","CMSL",0,"Others",1,1
140,"CDS and Clearing Limited","CDSC",0,"Others",1,1
692,"CEDB Holdings Limited","CHDC",0,"Investment",1,1
207,"Cellucity International Private Limited","CELLUCITY",0,"Others",1,1
110,"Central Finance Limited","CFCL",0,"Finance",1,1
111,"Central Finance Limited Promoter Share","CFCLPO",0,"Finance",1,1
5,"Century Commercial Bank Limited Promoter Share","CCBLPO",0,"Commercial Banks",1,1
95,"Century Energy Limited","CEL",0,"Hydro Power",1,1
607,"Chandragiri Hills Limited","CGH",0,"Hotels and Tourism",1,1
184,"Chhaya Devi Complex Limited ","CDCL",0,"Others",1,1
263,"Chhimek Laghubitta Bittiya Sanstha Limited","CBBL",0,"Microfinance",1,1
264,"Chhimek Laghubitta Bittiya Sanstha Limited Promoter Share","CBBLPO",0,"Microfinance",1,1
155,"Chhyangdi Hydropower Ltd.","CHL",0,"Hydro Power",1,1
156,"Chilime Hydropower Company Limited","CHCL",0,"Hydro Power",1,1
863,"Chirkhwa Hydro Power Ltd","CKHL",0,"Hydro Power",1,1
89,"Chitwan Medical College Limited","CMC",0,"Others",1,1
6,"Citizen Bank International Limited","CZBIL",0,"Commercial Banks",1,1
229,"Citizen Investment Trust","CIT",0,"Investment",1,1
927,"Citizen Investment Trust Promoter Share","CITPO",0,"Investment",1,1
671,"Citizen Life Insurance Company Limited","CLI",0,"Life Insurance",1,1
903,"Citizen Life Insurance Company Limited Promoter Share","CLIP",0,"Life Insurance",1,1
7,"Citizens Bank International Limited Promoter Share","CZBILP",0,"Commercial Banks",1,1
10,"Citizens Capital Limited","CCL",0,"Investment",1,1
182,"Citizens Mutual Fund 2","CMF2",0,"Mutual Fund",1,1
1056,"Citizens Santulit Yojana","CSY",0,"Mutual Fund",1,1
187,"Citizens Santulit Yojana ","CZSY",0,"Mutual Fund",1,1
846,"Citizens Super 30 Mutual Fund","C30MF",0,"Mutual Fund",1,1
838,"City Hotel Limited","CITY",0,"Hotels and Tourism",1,1
738,"Civil Bank Debenture 2088","CBLD88",0,"Corporate Debenture",1,1
9,"Civil Bank Limited Promoter Share","CBLPO",0,"Commercial Banks",1,1
265,"Civil Laghubitta Bittiya Sanstha Limited Promoter Share","CLBSLP",0,"Microfinance",1,1
211,"Classic Tech Private Limited","CTPL",0,"Others",1,1
53,"Corporate Development Bank Limited","CORBL",0,"Development Banks",1,1
54,"Corporate Development Bank Limited Promoter Share","CORBLP",0,"Development Banks",1,1
106,"Cosmic Electrical Limited","COSMIC",0,"Hydro Power",1,1
1011,"Crest Micro Life Insurance Limited","CREST",0,"Life Insurance",1,1
1038,"Crest Micro Life Insurance Limited- Promoter Share","CRESTP",0,"Life Insurance",1,1
716,"CYC Nepal Laghubitta Bittiya Sanstha Limited","CYCL",0,"Microfinance",1,1
772,"CYC Nepal Laghubitta Bittiya Sanstha Ltd- Promotor Share","CYCLP",0,"Microfinance",1,1
96,"Dabur Nepal Private Limited","DABUR",0,"Manufacturing and Processing",1,1
50,"Daramkhola Hydro Energy Limited","DARAM",0,"Hydro Power",1,1
149,"Daunne Agro Farm Limited","DAFL",0,"Manufacturing and Processing",1,1
267,"Deprosc Laghubitta Bittiya Sanstha Limited","DDBL",0,"Microfinance",1,1
268,"Deprosc Laghubitta Bittiya Sanstha Limited Promoter Share","DDBLPO",0,"Microfinance",1,1
779,"Dhaulagiri Lagubitta Bittiya Sanstha Limited","DLBS",0,"Microfinance",1,1
799,"Dhaulagiri Lagubitta Bittiya Sanstha Limited Promoter Share","DLBSP",0,"Microfinance",1,1
157,"Dibyashwori Hydropower Ltd.","DHPL",0,"Hydro Power",1,1
16,"Dish Media Network Limited","DMNL",0,"Others",1,1
825,"Dolti Power Company Limited","DOLTI",0,"Hydro Power",1,1
752,"Dordi Khola Jal Bidyut Company Limited","DORDI",0,"Hydro Power",1,1
256,"Dudhpokhari Chepe Hydropower","DCHL",0,"Hydro Power",1,1
