Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
14,-578,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
57,-645,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
19,-711,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
1,-1022,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
40,-1365,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
32,-1560,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
38,-2401,Sell,CIT,July 16th 2026 - July 24th 2026,2026-07-24 10:39:04.129745
77,30808,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
28,26492,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
70,25958,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
75,25853,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
74,20779,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
22,19288,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
34,16877,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
38,16644,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
60,16090,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
26,14580,Buy,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
58,-9102,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
86,-9183,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
8,-9640,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
59,-9785,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
52,-9872,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
19,-10874,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
3,-16548,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
82,-20400,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
57,-33453,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
44,-138712,Sell,CITY,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:05.958112
94,100435,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
43,2210,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
41,450,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
17,200,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
37,100,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
21,25,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
13,0,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
39,0,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
58,-50,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
49,-50,Buy,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
37,100,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
21,25,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
13,0,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
39,0,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
58,-50,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
49,-50,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
45,-280,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
42,-575,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
26,-2500,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
6,-99965,Sell,CIZBD90,July 16th 2026 - July 24th 2026,2026-07-24 10:39:07.718245
82,25763,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
90,910,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
3,758,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
44,419,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
59,335,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
37,240,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
72,235,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
4,160,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
38,139,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
51,130,Buy,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
39,-220,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
47,-310,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
62,-490,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
21,-550,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
41,-550,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
56,-560,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
35,-899,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
33,-6035,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
84,-9130,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
92,-9223,Sell,CKHL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:09.463078
45,6545,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
1,2618,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
77,2240,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
8,2155,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
52,1834,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
88,1508,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
85,1490,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
28,1326,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
74,1235,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
21,1115,Buy,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
62,-1072,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
25,-1262,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
57,-1439,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
38,-1564,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
58,-1645,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
60,-1813,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
51,-2158,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
5,-4003,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
34,-4143,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
42,-6231,Sell,CLI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:11.232776
58,46039,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
42,20747,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
45,20242,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
49,15285,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
38,13152,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
57,13029,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
48,12679,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
56,12118,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
40,11813,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
17,11737,Buy,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
96,-2045,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
41,-2607,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
29,-3057,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
87,-3449,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
75,-3784,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
28,-4707,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
71,-5432,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
88,-13950,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
72,-103186,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
46,-212949,Sell,CORBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:13.096014
42,3552,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
45,2641,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
49,1780,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
91,1070,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
64,999,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
56,834,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
33,825,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
34,767,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
29,719,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
69,685,Buy,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
35,-518,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
52,-538,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
51,-597,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
1,-665,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
87,-699,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
32,-795,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
17,-1076,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
36,-1314,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
39,-2688,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
58,-7663,Sell,CREST,July 16th 2026 - July 24th 2026,2026-07-24 10:39:14.872685
1,10384,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
87,6500,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
83,5100,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
8,4370,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
49,3100,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
6,900,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
11,400,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
56,400,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
54,100,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
14,100,Buy,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
3,-500,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
34,-600,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
62,-640,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
38,-1000,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
96,-1000,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
42,-1200,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
7,-1300,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
51,-2400,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
28,-6744,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
58,-11970,Sell,CSY,July 16th 2026 - July 24th 2026,2026-07-24 10:39:16.611271
67,375,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
36,328,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
41,224,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
48,208,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
38,178,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
14,133,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
53,130,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
42,111,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
49,103,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
22,95,Buy,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
39,-51,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
58,-52,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
68,-60,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
80,-63,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
45,-105,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
13,-130,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
43,-162,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
8,-168,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
6,-170,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
33,-1360,Sell,CYCL,July 16th 2026 - July 24th 2026,2026-07-24 10:39:18.363962
3,30634,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
17,18142,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
74,14694,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
60,13506,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
85,8033,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
6,6514,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
5,6047,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
42,5689,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
50,4526,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
1,4421,Buy,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
88,-3317,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
62,-3477,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
38,-3626,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
16,-5905,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
100,-6000,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
29,-6595,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
58,-7762,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
35,-10629,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
22,-20799,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
34,-22881,Sell,CZBIL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:20.105722
75,5519,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
6,2671,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
45,2219,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
84,993,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
20,950,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
77,901,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
39,770,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
13,769,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
1,758,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
42,587,Buy,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
41,-554,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
54,-584,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
34,-600,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
64,-614,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
40,-800,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
53,-1022,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
59,-1515,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
58,-1954,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
62,-2450,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
8,-6311,Sell,DDBL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:21.837969
42,4445,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
58,4395,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
60,4270,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
35,3357,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
34,3256,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
39,3151,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
74,1954,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
29,1669,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
41,1470,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
68,1264,Buy,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
4,-1550,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
38,-1565,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
32,-1636,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
19,-1787,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
25,-1890,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
6,-1971,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
45,-1976,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
87,-2236,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
49,-6083,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
20,-9940,Sell,DHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:23.586887
33,7529,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
38,3315,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
41,2810,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
36,2287,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
14,1991,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
37,1000,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
58,948,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
74,565,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
48,500,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
16,500,Buy,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
64,-675,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
46,-1298,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
47,-1300,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
8,-1307,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
51,-1389,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
6,-1406,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
21,-1741,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
39,-2479,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
57,-3295,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
49,-5928,Sell,DHPL,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:25.381435
7,220,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
38,220,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
58,218,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
1,157,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
56,90,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
26,80,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
52,75,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
28,74,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
10,71,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
17,50,Buy,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
5,-17,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
57,-19,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
43,-22,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
45,-27,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
67,-50,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
59,-60,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
34,-82,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
14,-125,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
47,-217,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
63,-774,Sell,DLBS,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:27.120563
1,10168,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
87,3625,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
62,3433,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
35,3210,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
61,3200,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
64,3113,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
17,2821,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
36,2567,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
48,2471,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
50,2450,Buy,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
77,-2270,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
45,-2586,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
14,-2979,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
58,-3190,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
42,-4940,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
19,-5065,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
41,-5925,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
38,-6176,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
82,-6321,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
22,-11716,Sell,DOLTI,July 16th 2026 - July 23rd 2026,2026-07-24 10:39:28.871186
32,7173,Buy,DORDI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:30.626550
49,6741,Buy,DORDI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:30.626550
16,5927,Buy,DORDI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:30.626550
17,5775,Buy,DORDI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:30.626550
45,5634,Buy,DORDI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:30.626550
67,4134,Buy,DORDI,July 16th 2026 - July 24th 2026,2026-07-24 10:39:30.626550
