Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
39,302,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
7,240,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
14,240,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
13,226,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
62,212,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
34,202,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
70,200,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
16,120,Buy,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
25,-38,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
67,-51,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
45,-89,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
33,-100,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
38,-122,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
49,-138,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
58,-139,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
48,-585,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
74,-900,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
35,-928,Sell,MSLB,July 14th 2026 - July 21st 2026,2026-07-21 20:11:47.832418
7,3500,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
22,3021,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
25,2767,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
48,2430,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
17,2276,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
74,2017,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
5,1725,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
60,1661,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
13,1404,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
86,1217,Buy,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
36,-654,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
28,-1257,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
32,-1352,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
59,-1532,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
58,-2291,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
50,-2358,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
49,-2729,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
39,-3574,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
20,-5508,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
62,-8713,Sell,NABBC,July 14th 2026 - July 21st 2026,2026-07-21 20:11:49.776441
92,74796,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
47,24036,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
32,12161,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
65,8614,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
101,8461,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
6,4565,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
82,4181,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
50,4143,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
28,3731,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
39,3537,Buy,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
41,-6531,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
71,-6682,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
35,-9010,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
64,-9120,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
58,-9686,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
13,-9701,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
49,-9822,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
51,-11897,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
42,-12200,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
57,-19023,Sell,NABIL,July 14th 2026 - July 21st 2026,2026-07-21 20:11:51.820310
63,38720,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
4,3150,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
49,47,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
32,43,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
48,25,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
100,-25,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
57,-25,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
66,-25,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
54,-50,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
25,-50,Buy,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
48,25,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
100,-25,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
57,-25,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
66,-25,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
54,-50,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
25,-50,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
6,-100,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
21,-840,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
39,-2160,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
35,-38710,Sell,NABILD2089,July 14th 2026 - July 21st 2026,2026-07-21 20:11:53.770787
66,1850,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
38,699,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
35,447,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
3,355,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
45,263,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
42,193,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
49,165,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
17,122,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
53,100,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
40,100,Buy,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
14,-108,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
50,-149,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
58,-197,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
62,-200,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
67,-210,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
32,-323,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
48,-426,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
41,-530,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
34,-731,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
1,-1011,Sell,NADEP,July 14th 2026 - July 21st 2026,2026-07-21 20:11:55.653136
1,12600,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
32,7611,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
58,5600,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
22,1000,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
4,-100,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
63,-100,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
41,-100,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
40,-200,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
14,-200,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
34,-400,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
34,-400,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
65,-500,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
45,-600,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
49,-600,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
62,-1800,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
94,-3000,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
54,-3511,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
77,-4000,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
39,-5200,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
42,-6500,Sell,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 20:11:57.571990
78,123234,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
6,10590,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
49,1900,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
54,1650,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
53,1480,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
3,1200,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
74,800,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
35,700,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
14,250,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
95,100,Buy,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
45,-1300,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
65,-1500,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
38,-3200,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
17,-6800,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
58,-12434,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
1,-16880,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
42,-17300,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
16,-20190,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
62,-21780,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
11,-30500,Sell,NBF3,July 14th 2026 - July 21st 2026,2026-07-21 20:11:59.506215
45,10939,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
50,10120,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
17,8659,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
67,7641,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
57,5286,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
88,5030,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
37,5000,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
54,4154,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
22,4029,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
87,3951,Buy,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
92,-3693,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
34,-4296,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
25,-5552,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
65,-6231,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
56,-7879,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
80,-10775,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
60,-14795,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
84,-15402,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
33,-15610,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
52,-18575,Sell,NBL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:01.871014
56,200000,Buy,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
63,29980,Buy,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
6,0,Buy,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
58,-30,Buy,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
35,-29950,Buy,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
60,-200000,Buy,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
56,200000,Sell,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
63,29980,Sell,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
6,0,Sell,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
58,-30,Sell,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
35,-29950,Sell,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
60,-200000,Sell,NBLD85,July 14th 2026 - July 21st 2026,2026-07-21 20:12:03.787539
41,427,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
49,224,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
26,182,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
50,162,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
95,142,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
56,141,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
28,115,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
32,85,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
16,71,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
35,64,Buy,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
57,-78,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
82,-90,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
51,-97,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
1,-104,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
58,-127,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
48,-148,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
45,-156,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
14,-204,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
36,-245,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
42,-301,Sell,NESDO,July 14th 2026 - July 21st 2026,2026-07-21 20:12:05.736283
38,5057,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
51,1930,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
35,1589,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
26,1500,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
41,1325,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
43,1264,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
100,1077,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
19,964,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
10,883,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
42,881,Buy,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
80,-990,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
16,-1010,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
46,-1329,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
59,-1401,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
49,-1538,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
82,-1604,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
34,-1705,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
58,-1872,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
3,-2060,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
36,-2703,Sell,NFS,July 14th 2026 - July 21st 2026,2026-07-21 20:12:08.073704
58,77191,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
34,54575,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
33,44055,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
48,42688,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
57,34194,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
100,26240,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
71,22784,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
77,22035,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
74,21630,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
14,20736,Buy,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
44,-6443,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
67,-6661,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
93,-7100,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
82,-7384,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
62,-8406,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
5,-9271,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
81,-10207,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
39,-11780,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
20,-14991,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
91,-476849,Sell,NGPL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:10.069488
50,12071,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
6,4909,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
42,2587,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
47,1307,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
63,1000,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
51,690,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
34,634,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
40,490,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
45,452,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
77,416,Buy,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
33,-391,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
32,-496,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
53,-578,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
28,-730,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
59,-748,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
100,-820,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
58,-1793,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
49,-2622,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
39,-4710,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
26,-11072,Sell,NHDL,July 14th 2026 - July 21st 2026,2026-07-21 20:12:12.007972
58,74201,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
67,49050,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
97,44980,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
82,30629,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
38,29537,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
33,29300,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
47,26922,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
101,26557,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
45,22706,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
53,15377,Buy,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
21,-12870,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
14,-14772,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
60,-17730,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
48,-20736,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
32,-22516,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
95,-29352,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
44,-46457,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
77,-50003,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
35,-57288,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
29,-80941,Sell,NHPC,July 14th 2026 - July 21st 2026,2026-07-21 20:12:14.187954
20,23700,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
75,11600,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
32,5800,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
51,4600,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
66,1600,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
4,1500,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
50,330,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
49,300,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
1,200,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
87,150,Buy,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
38,-500,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
3,-500,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
56,-1100,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
17,-1200,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
14,-1300,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
58,-1450,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
42,-1600,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
62,-5200,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
36,-13430,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
39,-21800,Sell,NIBLGF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:16.153389
45,51850,Buy,NIBLSTF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:18.038374
47,35900,Buy,NIBLSTF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:18.038374
72,19100,Buy,NIBLSTF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:18.038374
5,13560,Buy,NIBLSTF,July 14th 2026 - July 21st 2026,2026-07-21 20:12:18.038374
