Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
69,5139,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
94,4714,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
45,4207,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
85,3713,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
63,3684,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
56,3418,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
21,2549,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
58,2055,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
62,1790,Buy,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
28,-904,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
91,-1144,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
26,-1450,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
57,-1940,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
96,-2386,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
39,-2703,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
3,-3365,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
32,-11927,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
34,-21435,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
6,-49559,Sell,CHDC,July 13th 2026 - July 20th 2026,2026-07-20 17:16:38.842830
34,7312,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
19,3619,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
63,3580,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
14,2951,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
42,2667,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
51,2630,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
43,2408,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
52,2286,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
57,2109,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
53,2089,Buy,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
84,-850,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
58,-917,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
54,-1290,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
3,-1920,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
25,-2353,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
6,-2780,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
13,-2957,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
45,-3385,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
40,-10661,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
38,-23016,Sell,CHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:40.662563
58,1257,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
100,1011,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
49,917,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
52,828,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
42,709,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
6,697,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
22,677,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
50,668,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
45,584,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
16,520,Buy,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
4,-182,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
7,-259,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
43,-380,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
59,-602,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
54,-665,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
32,-950,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
44,-1038,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
25,-1466,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
1,-1732,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
40,-4412,Sell,CIT,July 13th 2026 - July 20th 2026,2026-07-20 17:16:42.507134
28,49662,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
17,32506,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
19,18944,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
81,16518,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
75,16060,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
36,15549,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
49,15416,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
22,12640,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
60,10523,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
58,9567,Buy,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
82,-5434,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
45,-5956,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
61,-6346,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
6,-10658,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
3,-13455,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
50,-16775,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
48,-19069,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
47,-21053,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
91,-30290,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
44,-163686,Sell,CITY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:44.416311
52,37173,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
34,28562,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
4,461,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
6,-1,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
45,-19,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
62,-100,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
58,-340,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
49,-1500,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
74,-1500,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
60,-28563,Buy,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
34,28562,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
4,461,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
6,-1,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
45,-19,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
62,-100,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
58,-340,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
49,-1500,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
74,-1500,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
60,-28563,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
61,-34173,Sell,CIZBD86,July 13th 2026 - July 20th 2026,2026-07-20 17:16:46.238215
82,23077,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
92,3198,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
49,1060,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
44,419,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
58,264,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
72,235,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
90,110,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
50,110,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
17,110,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
40,90,Buy,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
47,-220,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
45,-314,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
41,-500,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
74,-510,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
21,-530,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
56,-540,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
62,-950,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
35,-1109,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
33,-4952,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
84,-18025,Sell,CKHL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:48.046834
6,5083,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
1,4270,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
17,3932,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
4,2323,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
32,2049,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
77,1942,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
38,1532,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
85,1490,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
57,1181,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
63,950,Buy,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
25,-947,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
21,-1022,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
60,-1800,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
58,-2212,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
42,-2252,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
14,-2738,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
34,-3248,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
8,-3299,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
5,-4057,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
33,-7280,Sell,CLI,July 13th 2026 - July 20th 2026,2026-07-20 17:16:49.881035
58,30997,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
42,17171,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
49,13599,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
45,13033,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
87,10377,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
48,10141,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
57,9838,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
17,8844,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
38,6984,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
41,6295,Buy,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
95,-620,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
70,-2810,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
28,-2824,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
91,-3126,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
75,-4552,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
29,-5373,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
34,-5536,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
88,-15000,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
46,-70687,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
72,-144861,Sell,CORBL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:51.791999
19,2645,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
42,2542,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
62,2362,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
49,1910,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
33,1220,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
36,1130,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
45,1112,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
29,809,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
57,793,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
48,757,Buy,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
44,-190,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
64,-197,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
32,-216,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
11,-230,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
38,-240,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
51,-320,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
87,-471,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
60,-500,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
16,-707,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
58,-18197,Sell,CREST,July 13th 2026 - July 20th 2026,2026-07-20 17:16:53.612900
87,6918,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
8,5370,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
22,2600,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
11,2200,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
56,1300,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
25,1100,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
14,100,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
83,100,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
96,100,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
20,100,Buy,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
39,-300,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
45,-300,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
34,-500,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
3,-500,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
57,-500,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
38,-1000,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
7,-1300,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
41,-1400,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
42,-1600,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
58,-9388,Sell,CSY,July 13th 2026 - July 20th 2026,2026-07-20 17:16:55.396217
59,560,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
67,466,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
39,446,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
41,314,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
53,230,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
22,190,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
58,164,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
10,157,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
38,151,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
35,139,Buy,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
72,-39,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
14,-40,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
19,-45,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
16,-48,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
80,-60,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
68,-70,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
45,-210,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
4,-293,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
33,-930,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
48,-1850,Sell,CYCL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:57.214832
3,30664,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
17,18472,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
74,10041,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
85,9121,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
5,8120,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
42,4339,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
1,4175,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
14,3597,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
56,3452,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
94,2490,Buy,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
80,-5010,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
58,-5100,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
44,-5365,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
45,-6044,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
16,-6196,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
48,-6810,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
29,-8936,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
35,-11036,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
100,-12756,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
34,-13917,Sell,CZBIL,July 13th 2026 - July 20th 2026,2026-07-20 17:16:59.016363
75,5569,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
45,3739,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
33,2977,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
6,2500,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
100,2489,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
20,970,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
1,836,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
42,781,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
74,760,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
77,713,Buy,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
22,-912,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
40,-985,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
53,-1000,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
48,-1070,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
41,-1142,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
59,-1914,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
28,-2337,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
62,-2790,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
17,-3904,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
8,-6311,Sell,DDBL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:00.873159
17,7500,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
39,4531,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
58,3489,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
35,3313,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
5,2867,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
60,2280,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
7,2120,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
74,1805,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
95,1780,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
21,1267,Buy,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
57,-800,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
44,-927,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
45,-1002,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
91,-1010,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
25,-1094,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
19,-1150,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
52,-1170,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
49,-5525,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
33,-6483,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
20,-13733,Sell,DHEL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:02.688660
34,8489,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
39,3095,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
40,1995,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
14,1651,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
33,1401,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
49,1159,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
42,577,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
16,500,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
26,453,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
56,429,Buy,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
47,-300,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
81,-400,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
11,-527,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
36,-538,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
64,-675,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
8,-1410,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
21,-2163,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
38,-4616,Sell,DHPL,July 13th 2026 - July 20th 2026,2026-07-20 17:17:04.519819
