Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
58,12293,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
35,5841,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
32,4403,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
34,2547,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
4,2441,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
17,2092,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
22,1913,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
61,1650,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
56,1403,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
91,1290,Buy,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
67,-1170,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
59,-2197,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
60,-2660,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
62,-2830,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
6,-2955,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
26,-3901,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
57,-4469,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
45,-5834,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
36,-6297,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
50,-11208,Sell,MLBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:19.013338
42,383,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
64,347,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
6,200,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
47,194,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
49,183,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
38,140,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
7,110,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
101,100,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
5,95,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
48,90,Buy,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
50,-90,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
22,-90,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
62,-95,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
14,-102,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
45,-163,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
25,-188,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
11,-220,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
28,-250,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
35,-360,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
71,-452,Sell,MLBS,July 13th 2026 - July 21st 2026,2026-07-21 13:59:20.828526
1,157,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
40,60,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
45,48,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
34,40,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
48,40,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
54,38,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
49,38,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
52,21,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
64,21,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
29,20,Buy,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
99,-20,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
85,-20,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
3,-21,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
47,-30,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
8,-40,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
42,-55,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
13,-59,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
58,-65,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
14,-89,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
46,-120,Sell,MLBSL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:22.686705
35,411240,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
78,146682,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
17,19400,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
4,9900,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
47,9800,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
14,3151,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
94,2300,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
52,1838,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
33,1400,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
32,1000,Buy,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
62,-1600,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
34,-2100,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
48,-2633,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
44,-4900,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
49,-5300,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
6,-7350,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
42,-20632,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
58,-26563,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
89,-88400,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
96,-436340,Sell,MMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:24.511791
42,1652,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
13,1155,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
49,696,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
39,540,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
43,400,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
4,320,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
94,285,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
52,275,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
36,207,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
54,190,Buy,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
51,-250,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
34,-256,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
6,-260,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
7,-340,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
82,-415,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
14,-432,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
41,-625,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
58,-736,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
83,-1000,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
21,-1145,Sell,MMKJL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:26.316207
59,12996,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
42,5920,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
34,5474,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
50,5030,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
45,4893,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
65,4761,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
58,4348,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
52,4245,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
4,4138,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
35,3733,Buy,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
62,-1365,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
6,-1633,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
38,-2795,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
94,-3250,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
91,-4975,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
44,-5931,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
67,-15766,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
43,-16161,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
17,-16529,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
8,-16851,Sell,MNBBL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:28.128390
78,117045,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
49,900,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
25,400,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
39,400,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
20,100,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
32,100,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
48,0,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
38,-100,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
62,-100,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
45,-100,Buy,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
41,-500,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
54,-500,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
26,-500,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
21,-600,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
42,-1000,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
35,-1000,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
17,-2000,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
34,-3745,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
58,-6500,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
14,-100100,Sell,MNMF1,July 14th 2026 - July 21st 2026,2026-07-21 13:59:29.938932
26,8290,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
92,4289,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
74,2455,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
101,2000,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
36,1610,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
3,1000,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
1,720,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
7,690,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
47,524,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
49,503,Buy,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
42,-583,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
38,-604,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
14,-654,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
21,-700,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
52,-1090,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
32,-1356,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
33,-1443,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
34,-3241,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
41,-3678,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
16,-8450,Sell,MPFL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:31.730544
14,680,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
7,556,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
26,409,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
29,400,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
3,300,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
19,290,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
45,211,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
48,172,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
40,126,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
59,125,Buy,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
32,-65,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
6,-72,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
11,-95,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
34,-164,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
4,-225,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
1,-300,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
37,-340,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
70,-376,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
74,-566,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
56,-1143,Sell,MSHL,July 13th 2026 - July 21st 2026,2026-07-21 13:59:33.523090
39,313,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
13,286,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
7,240,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
14,240,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
34,222,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
17,210,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
70,200,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
18,200,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
16,120,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
32,98,Buy,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
36,-40,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
48,-50,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
49,-50,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
67,-51,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
58,-90,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
33,-100,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
38,-192,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
45,-304,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
35,-678,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
74,-890,Sell,MSLB,July 13th 2026 - July 20th 2026,2026-07-21 13:59:35.324241
66,4951,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
7,3220,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
22,2971,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
48,2540,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
32,1956,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
60,1651,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
5,1605,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
74,1493,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
13,1229,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
47,1100,Buy,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
36,-741,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
21,-800,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
59,-1352,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
28,-1472,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
50,-2258,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
49,-2352,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
58,-2355,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
39,-3524,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
20,-5051,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
62,-7586,Sell,NABBC,July 13th 2026 - July 20th 2026,2026-07-21 13:59:37.140848
92,51490,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
47,23310,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
32,12522,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
65,9078,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
100,5010,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
50,4993,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
6,4212,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
38,3967,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
53,3637,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
45,3032,Buy,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
11,-5184,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
56,-5220,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
40,-5495,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
35,-7050,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
41,-8769,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
64,-8820,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
13,-9628,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
71,-10572,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
42,-10711,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
44,-21979,Sell,NABIL,July 13th 2026 - July 20th 2026,2026-07-21 13:59:38.964370
56,168539,Buy,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
58,110,Buy,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
36,10,Buy,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
21,-30,Buy,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
13,-90,Buy,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
60,-168539,Buy,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
56,168539,Sell,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
58,110,Sell,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
36,10,Sell,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
21,-30,Sell,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
13,-90,Sell,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
60,-168539,Sell,NABILD87,July 14th 2026 - July 21st 2026,2026-07-21 13:59:40.804612
66,1850,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
38,699,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
35,577,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
3,539,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
45,309,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
42,243,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
49,165,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
33,150,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
53,100,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
40,100,Buy,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
14,-128,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
67,-210,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
58,-274,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
50,-318,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
32,-374,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
48,-426,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
41,-540,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
62,-562,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
34,-641,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
1,-1011,Sell,NADEP,July 13th 2026 - July 21st 2026,2026-07-21 13:59:42.579727
94,11170,Buy,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
42,142,Buy,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
100,40,Buy,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
45,-40,Buy,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
58,-142,Buy,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
35,-11170,Buy,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
94,11170,Sell,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
42,142,Sell,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
100,40,Sell,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
45,-40,Sell,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
58,-142,Sell,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
35,-11170,Sell,NBBD2085,July 14th 2026 - July 21st 2026,2026-07-21 13:59:44.362154
1,9600,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
32,7611,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
58,1600,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
22,1000,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
41,-100,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
40,-200,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
14,-200,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
34,-400,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
65,-500,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
45,-600,Buy,NBF2,July 14th 2026 - July 21st 2026,2026-07-21 13:59:46.155957
